order_id,customer_id,product_id,quantity,total_amount,order_date
4899,695,422,1,1541.51,2023-07-24 02:00:00
4900,968,361,4,1783.51,2023-07-24 03:00:00
4901,677,206,9,1439.48,2023-07-24 04:00:00
4902,379,231,1,1903.22,2023-07-24 05:00:00
4903,460,20,3,741.44,2023-07-24 06:00:00
4904,634,52,3,194.91,2023-07-24 07:00:00
4905,64,495,9,106.85,2023-07-24 08:00:00
4906,742,111,2,559.51,2023-07-24 09:00:00
4907,680,464,1,798.68,2023-07-24 10:00:00
4908,998,264,1,1128.58,2023-07-24 11:00:00
4909,717,173,4,1076.82,2023-07-24 12:00:00
4910,722,191,2,1723.58,2023-07-24 13:00:00
4911,699,388,9,1570.03,2023-07-24 14:00:00
4912,178,423,7,1940.7,2023-07-24 15:00:00
4913,466,240,4,1560.14,2023-07-24 16:00:00
4914,365,311,7,20.37,2023-07-24 17:00:00
4915,846,345,5,1849.06,2023-07-24 18:00:00
4916,481,302,3,1501.06,2023-07-24 19:00:00
4917,650,3,8,1400.66,2023-07-24 20:00:00
4918,698,370,6,422.07,2023-07-24 21:00:00
4919,603,11,8,292.51,2023-07-24 22:00:00
4920,933,443,3,968.95,2023-07-24 23:00:00
4921,94,222,5,1888.74,2023-07-25 00:00:00
4922,642,173,8,839.82,2023-07-25 01:00:00
4923,555,393,6,112.15,2023-07-25 02:00:00
4924,296,195,1,99.0,2023-07-25 03:00:00
4925,309,328,2,1309.35,2023-07-25 04:00:00
4926,389,370,6,402.89,2023-07-25 05:00:00
4927,507,317,6,1609.39,2023-07-25 06:00:00
4928,604,206,1,1601.0,2023-07-25 07:00:00
4929,13,215,4,974.71,2023-07-25 08:00:00
4930,522,329,5,390.57,2023-07-25 09:00:00
4931,985,52,5,1051.93,2023-07-25 10:00:00
4932,86,104,9,1090.02,2023-07-25 11:00:00
4933,662,499,7,151.52,2023-07-25 12:00:00
4934,164,160,5,1515.22,2023-07-25 13:00:00
4935,952,270,8,625.76,2023-07-25 14:00:00
4936,434,344,3,1694.31,2023-07-25 15:00:00
4937,11,150,6,466.97,2023-07-25 16:00:00
4938,858,453,9,872.02,2023-07-25 17:00:00
4939,457,84,9,1797.81,2023-07-25 18:00:00
4940,784,342,5,613.16,2023-07-25 19:00:00
4941,830,210,6,866.33,2023-07-25 20:00:00
4942,866,100,6,1650.61,2023-07-25 21:00:00
4943,809,123,9,1939.64,2023-07-25 22:00:00
4944,875,462,9,1687.97,2023-07-25 23:00:00
4945,651,163,1,1987.25,2023-07-26 00:00:00
4946,585,403,3,1520.7,2023-07-26 01:00:00
4947,436,230,1,1567.25,2023-07-26 02:00:00
4948,200,69,4,1465.7,2023-07-26 03:00:00
4949,184,8,8,459.77,2023-07-26 04:00:00
4950,146,66,8,1390.09,2023-07-26 05:00:00
4951,550,10,3,39.66,2023-07-26 06:00:00
4952,752,170,2,1579.6,2023-07-26 07:00:00
4953,42,340,8,1095.99,2023-07-26 08:00:00
4954,308,42,5,698.14,2023-07-26 09:00:00
4955,544,35,1,1778.85,2023-07-26 10:00:00
4956,212,464,9,255.49,2023-07-26 11:00:00
4957,221,362,2,803.85,2023-07-26 12:00:00
4958,48,239,7,1126.68,2023-07-26 13:00:00
4959,57,355,4,1359.74,2023-07-26 14:00:00
4960,270,246,6,1900.38,2023-07-26 15:00:00
4961,429,426,2,658.5,2023-07-26 16:00:00
4962,644,464,8,428.53,2023-07-26 17:00:00
4963,323,93,5,379.38,2023-07-26 18:00:00
4964,874,11,9,180.87,2023-07-26 19:00:00
4965,498,179,1,338.76,2023-07-26 20:00:00
4966,279,68,7,1022.16,2023-07-26 21:00:00
4967,999,226,4,890.04,2023-07-26 22:00:00
4968,939,273,1,1164.59,2023-07-26 23:00:00
4969,421,150,1,810.39,2023-07-27 00:00:00
4970,783,269,9,1741.37,2023-07-27 01:00:00
4971,116,472,3,1300.6,2023-07-27 02:00:00
4972,322,445,4,762.85,2023-07-27 03:00:00
4973,230,77,1,1997.09,2023-07-27 04:00:00
4974,339,416,7,106.96,2023-07-27 05:00:00
4975,416,356,7,109.63,2023-07-27 06:00:00
4976,622,469,2,1007.35,2023-07-27 07:00:00
4977,687,153,6,107.98,2023-07-27 08:00:00
4978,343,38,4,690.98,2023-07-27 09:00:00
4979,625,416,4,1016.5,2023-07-27 10:00:00
4980,744,45,5,1418.71,2023-07-27 11:00:00
4981,896,264,5,1744.89,2023-07-27 12:00:00
4982,903,113,7,1939.37,2023-07-27 13:00:00
4983,479,10,1,1843.24,2023-07-27 14:00:00
4984,815,111,8,1621.05,2023-07-27 15:00:00
4985,927,306,3,1544.44,2023-07-27 16:00:00
4986,806,357,1,37.14,2023-07-27 17:00:00
4987,758,138,5,1577.73,2023-07-27 18:00:00
4988,249,256,3,1588.31,2023-07-27 19:00:00
4989,563,256,9,924.75,2023-07-27 20:00:00
4990,672,151,2,923.92,2023-07-27 21:00:00
4991,768,64,6,679.36,2023-07-27 22:00:00
4992,981,117,6,642.59,2023-07-27 23:00:00
4993,699,347,9,1195.58,2023-07-28 00:00:00
4994,139,468,3,879.93,2023-07-28 01:00:00
4995,596,307,7,1995.47,2023-07-28 02:00:00
4996,217,27,8,1805.26,2023-07-28 03:00:00
4997,423,454,4,1676.61,2023-07-28 04:00:00
4998,454,430,1,1342.88,2023-07-28 05:00:00
4999,481,108,5,784.75,2023-07-28 06:00:00
5000,145,87,6,80.0,2023-07-28 07:00:00
5001,718,423,5,1617.38,2023-07-28 08:00:00
5002,659,415,7,1901.56,2023-07-28 09:00:00
5003,232,168,6,295.38,2023-07-28 10:00:00
5004,757,384,7,473.28,2023-07-28 11:00:00
5005,936,121,3,1917.76,2023-07-28 12:00:00
5006,530,62,4,202.34,2023-07-28 13:00:00
5007,79,224,8,1375.06,2023-07-28 14:00:00
5008,685,142,9,1312.64,2023-07-28 15:00:00
5009,569,356,2,571.44,2023-07-28 16:00:00
5010,933,175,8,883.81,2023-07-28 17:00:00
5011,677,197,6,1740.69,2023-07-28 18:00:00
5012,620,337,8,1723.82,2023-07-28 19:00:00
5013,726,178,3,353.26,2023-07-28 20:00:00
5014,626,477,7,1982.59,2023-07-28 21:00:00
5015,422,450,7,1689.07,2023-07-28 22:00:00
5016,320,222,6,396.25,2023-07-28 23:00:00
5017,685,10,5,211.52,2023-07-29 00:00:00
5018,146,392,7,350.94,2023-07-29 01:00:00
5019,645,18,7,297.66,2023-07-29 02:00:00
5020,703,425,3,1419.08,2023-07-29 03:00:00
5021,832,61,2,1711.51,2023-07-29 04:00:00
5022,724,111,3,1607.17,2023-07-29 05:00:00
5023,724,110,4,1536.61,2023-07-29 06:00:00
5024,154,437,4,1697.38,2023-07-29 07:00:00
5025,997,457,5,343.57,2023-07-29 08:00:00
5026,385,357,9,1446.87,2023-07-29 09:00:00
5027,446,180,8,1938.7,2023-07-29 10:00:00
5028,452,166,9,506.81,2023-07-29 11:00:00
5029,288,36,5,1709.22,2023-07-29 12:00:00
5030,477,6,3,1274.73,2023-07-29 13:00:00
5031,87,96,5,70.47,2023-07-29 14:00:00
5032,83,118,6,941.17,2023-07-29 15:00:00
5033,138,15,9,1967.06,2023-07-29 16:00:00
5034,247,226,1,526.76,2023-07-29 17:00:00
5035,965,390,9,802.96,2023-07-29 18:00:00
5036,879,295,8,1816.28,2023-07-29 19:00:00
5037,944,332,3,1661.64,2023-07-29 20:00:00
5038,32,266,6,829.94,2023-07-29 21:00:00
5039,822,102,5,1584.73,2023-07-29 22:00:00
5040,419,424,2,1351.55,2023-07-29 23:00:00
5041,920,299,6,1836.13,2023-07-30 00:00:00
5042,420,257,6,164.37,2023-07-30 01:00:00
5043,527,472,9,971.85,2023-07-30 02:00:00
5044,245,439,9,1778.61,2023-07-30 03:00:00
5045,632,143,9,1059.02,2023-07-30 04:00:00
5046,866,190,1,659.26,2023-07-30 05:00:00
5047,965,11,7,693.6,2023-07-30 06:00:00
5048,182,419,1,1580.4,2023-07-30 07:00:00
5049,437,167,6,954.94,2023-07-30 08:00:00
5050,310,268,8,68.54,2023-07-30 09:00:00
5051,152,24,5,486.05,2023-07-30 10:00:00
5052,198,9,8,408.79,2023-07-30 11:00:00
5053,700,332,3,1453.51,2023-07-30 12:00:00
5054,986,37,4,1158.94,2023-07-30 13:00:00
5055,657,18,1,104.96,2023-07-30 14:00:00
5056,931,483,7,1376.63,2023-07-30 15:00:00
5057,861,118,8,479.03,2023-07-30 16:00:00
5058,544,92,4,1462.41,2023-07-30 17:00:00
5059,989,48,5,411.4,2023-07-30 18:00:00
5060,228,66,3,952.93,2023-07-30 19:00:00
5061,87,6,2,1413.26,2023-07-30 20:00:00
5062,610,393,9,1290.94,2023-07-30 21:00:00
5063,576,234,7,1851.17,2023-07-30 22:00:00
5064,80,137,6,1702.04,2023-07-30 23:00:00
5065,414,484,1,1016.0,2023-07-31 00:00:00
5066,506,10,9,1463.67,2023-07-31 01:00:00
5067,761,42,5,992.24,2023-07-31 02:00:00
5068,745,94,3,1251.33,2023-07-31 03:00:00
5069,565,37,4,974.57,2023-07-31 04:00:00
5070,159,274,1,1900.38,2023-07-31 05:00:00
5071,334,256,5,189.16,2023-07-31 06:00:00
5072,891,485,6,441.38,2023-07-31 07:00:00
5073,518,49,1,230.71,2023-07-31 08:00:00
5074,64,178,1,179.36,2023-07-31 09:00:00
5075,506,430,7,1015.82,2023-07-31 10:00:00
5076,853,275,3,95.38,2023-07-31 11:00:00
5077,758,271,5,454.17,2023-07-31 12:00:00
5078,296,90,4,799.92,2023-07-31 13:00:00
5079,887,382,9,530.66,2023-07-31 14:00:00
5080,729,248,2,254.41,2023-07-31 15:00:00
5081,446,299,5,1460.19,2023-07-31 16:00:00
5082,248,477,2,1460.18,2023-07-31 17:00:00
5083,689,313,5,415.15,2023-07-31 18:00:00
5084,898,32,3,1296.7,2023-07-31 19:00:00
5085,709,402,3,1813.56,2023-07-31 20:00:00
5086,307,422,7,1787.96,2023-07-31 21:00:00
5087,914,412,3,555.21,2023-07-31 22:00:00
5088,927,245,2,1136.97,2023-07-31 23:00:00
5089,242,209,3,108.88,2023-08-01 00:00:00
5090,286,350,9,949.34,2023-08-01 01:00:00
5091,110,184,9,500.28,2023-08-01 02:00:00
5092,413,324,9,1504.2,2023-08-01 03:00:00
5093,799,328,2,1842.62,2023-08-01 04:00:00
5094,192,480,9,62.13,2023-08-01 05:00:00
5095,848,74,8,1791.71,2023-08-01 06:00:00
5096,96,166,3,1078.44,2023-08-01 07:00:00
5097,390,25,1,1894.22,2023-08-01 08:00:00
5098,108,56,6,1410.42,2023-08-01 09:00:00
5099,157,180,6,482.04,2023-08-01 10:00:00
5100,846,387,4,951.96,2023-08-01 11:00:00
5101,307,308,8,994.39,2023-08-01 12:00:00
5102,693,36,6,1514.51,2023-08-01 13:00:00
5103,137,345,6,963.9,2023-08-01 14:00:00
5104,900,415,5,1860.75,2023-08-01 15:00:00
5105,917,147,3,178.66,2023-08-01 16:00:00
5106,949,465,1,455.39,2023-08-01 17:00:00
5107,328,128,1,1357.26,2023-08-01 18:00:00
5108,280,29,5,1687.52,2023-08-01 19:00:00
5109,638,401,2,243.01,2023-08-01 20:00:00
5110,377,75,3,1066.53,2023-08-01 21:00:00
5111,326,246,4,544.27,2023-08-01 22:00:00
5112,919,6,8,1562.82,2023-08-01 23:00:00
5113,431,29,3,829.43,2023-08-02 00:00:00
5114,285,425,4,925.36,2023-08-02 01:00:00
5115,553,203,3,353.27,2023-08-02 02:00:00
5116,72,343,3,1699.14,2023-08-02 03:00:00
5117,843,380,2,1180.59,2023-08-02 04:00:00
5118,814,451,8,1998.62,2023-08-02 05:00:00
5119,77,156,2,1225.36,2023-08-02 06:00:00
5120,433,203,7,389.32,2023-08-02 07:00:00
5121,86,113,8,1643.17,2023-08-02 08:00:00
5122,736,95,2,916.25,2023-08-02 09:00:00
5123,942,286,6,176.34,2023-08-02 10:00:00
5124,234,441,4,407.42,2023-08-02 11:00:00
5125,968,188,7,505.66,2023-08-02 12:00:00
5126,897,257,9,296.89,2023-08-02 13:00:00
5127,797,53,4,1511.29,2023-08-02 14:00:00
5128,390,46,3,707.98,2023-08-02 15:00:00
5129,243,431,4,795.28,2023-08-02 16:00:00
5130,217,199,2,406.87,2023-08-02 17:00:00
5131,855,307,3,97.87,2023-08-02 18:00:00
5132,136,152,4,135.46,2023-08-02 19:00:00
5133,56,186,6,396.47,2023-08-02 20:00:00
5134,130,117,5,86.59,2023-08-02 21:00:00
5135,486,271,5,202.36,2023-08-02 22:00:00
5136,628,279,4,653.28,2023-08-02 23:00:00
5137,899,187,7,540.96,2023-08-03 00:00:00
5138,79,314,7,271.18,2023-08-03 01:00:00
5139,630,389,4,1928.49,2023-08-03 02:00:00
5140,704,429,8,968.15,2023-08-03 03:00:00
5141,823,379,4,395.28,2023-08-03 04:00:00
5142,948,253,3,1073.74,2023-08-03 05:00:00
5143,925,396,9,18.01,2023-08-03 06:00:00
5144,855,178,2,232.79,2023-08-03 07:00:00
5145,797,170,1,1151.91,2023-08-03 08:00:00
5146,897,294,4,413.64,2023-08-03 09:00:00
5147,397,217,4,368.71,2023-08-03 10:00:00
5148,993,408,3,76.03,2023-08-03 11:00:00
5149,412,495,2,487.09,2023-08-03 12:00:00
5150,458,229,7,412.19,2023-08-03 13:00:00
5151,979,34,4,1659.23,2023-08-03 14:00:00
5152,138,392,5,943.38,2023-08-03 15:00:00
5153,569,415,3,586.01,2023-08-03 16:00:00
5154,157,436,5,452.4,2023-08-03 17:00:00
5155,934,344,7,488.5,2023-08-03 18:00:00
5156,866,144,6,863.43,2023-08-03 19:00:00
5157,935,86,6,1414.64,2023-08-03 20:00:00
5158,965,93,8,599.82,2023-08-03 21:00:00
5159,628,196,8,1302.08,2023-08-03 22:00:00
5160,406,5,5,81.11,2023-08-03 23:00:00
5161,927,110,4,312.17,2023-08-04 00:00:00
5162,822,144,7,1149.27,2023-08-04 01:00:00
5163,629,394,4,1692.05,2023-08-04 02:00:00
5164,881,108,6,61.38,2023-08-04 03:00:00
5165,924,220,9,279.79,2023-08-04 04:00:00
5166,618,147,6,674.86,2023-08-04 05:00:00
5167,761,203,4,966.03,2023-08-04 06:00:00
5168,449,224,1,92.67,2023-08-04 07:00:00
5169,344,314,8,1456.45,2023-08-04 08:00:00
5170,133,315,2,1591.47,2023-08-04 09:00:00
5171,7,495,2,1833.17,2023-08-04 10:00:00
5172,223,324,2,1652.16,2023-08-04 11:00:00
5173,533,72,3,170.98,2023-08-04 12:00:00
5174,123,220,7,221.05,2023-08-04 13:00:00
5175,61,97,4,1659.03,2023-08-04 14:00:00
5176,354,226,5,750.25,2023-08-04 15:00:00
5177,424,128,4,1831.34,2023-08-04 16:00:00
5178,119,323,1,1345.33,2023-08-04 17:00:00
5179,364,129,5,1774.77,2023-08-04 18:00:00
5180,322,401,7,291.65,2023-08-04 19:00:00
5181,761,494,6,338.11,2023-08-04 20:00:00
5182,642,66,7,1955.51,2023-08-04 21:00:00
5183,994,303,4,60.13,2023-08-04 22:00:00
5184,362,371,2,269.43,2023-08-04 23:00:00
5185,728,268,7,488.02,2023-08-05 00:00:00
5186,713,307,2,257.7,2023-08-05 01:00:00
5187,946,108,3,1527.26,2023-08-05 02:00:00
5188,353,91,5,1651.94,2023-08-05 03:00:00
5189,401,255,2,1432.22,2023-08-05 04:00:00
5190,384,209,9,1855.46,2023-08-05 05:00:00
5191,353,7,1,1949.46,2023-08-05 06:00:00
5192,946,294,2,962.71,2023-08-05 07:00:00
5193,836,233,7,820.92,2023-08-05 08:00:00
5194,666,295,7,902.0,2023-08-05 09:00:00
5195,989,429,5,1106.46,2023-08-05 10:00:00
5196,277,277,8,1752.93,2023-08-05 11:00:00
5197,173,126,4,1373.7,2023-08-05 12:00:00
5198,373,403,1,983.77,2023-08-05 13:00:00
5199,152,385,5,217.33,2023-08-05 14:00:00
5200,998,398,9,1828.17,2023-08-05 15:00:00
5201,247,108,5,202.96,2023-08-05 16:00:00
5202,655,141,1,1420.12,2023-08-05 17:00:00
5203,685,146,5,1313.21,2023-08-05 18:00:00
5204,998,258,7,437.37,2023-08-05 19:00:00
5205,52,379,1,596.49,2023-08-05 20:00:00
5206,519,166,2,1470.98,2023-08-05 21:00:00
5207,798,473,9,631.91,2023-08-05 22:00:00
5208,119,241,7,1433.49,2023-08-05 23:00:00
5209,167,471,3,62.18,2023-08-06 00:00:00
5210,419,331,7,723.03,2023-08-06 01:00:00
5211,965,1,8,1045.64,2023-08-06 02:00:00
5212,685,400,2,1496.53,2023-08-06 03:00:00
5213,145,123,5,410.48,2023-08-06 04:00:00
5214,495,35,7,1643.8,2023-08-06 05:00:00
5215,863,52,7,685.16,2023-08-06 06:00:00
5216,582,209,5,780.23,2023-08-06 07:00:00
5217,55,414,5,808.87,2023-08-06 08:00:00
5218,139,157,3,1932.29,2023-08-06 09:00:00
5219,950,225,3,141.33,2023-08-06 10:00:00
5220,213,415,5,1502.37,2023-08-06 11:00:00
5221,950,76,6,1235.48,2023-08-06 12:00:00
5222,843,262,6,35.86,2023-08-06 13:00:00
5223,308,400,8,842.17,2023-08-06 14:00:00
5224,619,224,2,1816.85,2023-08-06 15:00:00
5225,563,438,8,198.54,2023-08-06 16:00:00
5226,292,331,5,434.98,2023-08-06 17:00:00
5227,807,274,2,1730.54,2023-08-06 18:00:00
5228,983,412,2,1591.17,2023-08-06 19:00:00
5229,113,319,1,34.32,2023-08-06 20:00:00
5230,143,11,7,1339.4,2023-08-06 21:00:00
5231,845,474,2,908.81,2023-08-06 22:00:00
5232,382,423,8,1477.84,2023-08-06 23:00:00
5233,712,4,5,133.99,2023-08-07 00:00:00
5234,781,192,4,1112.85,2023-08-07 01:00:00
5235,618,100,4,457.19,2023-08-07 02:00:00
5236,343,85,1,1317.85,2023-08-07 03:00:00
5237,932,442,6,1095.23,2023-08-07 04:00:00
5238,788,197,7,973.34,2023-08-07 05:00:00
5239,80,281,2,1043.62,2023-08-07 06:00:00
5240,423,198,2,461.59,2023-08-07 07:00:00
5241,295,30,4,397.61,2023-08-07 08:00:00
5242,726,187,2,1630.32,2023-08-07 09:00:00
5243,690,187,4,1828.22,2023-08-07 10:00:00
5244,646,182,6,1238.63,2023-08-07 11:00:00
5245,418,237,8,315.15,2023-08-07 12:00:00
5246,66,117,9,1870.73,2023-08-07 13:00:00
5247,637,464,1,1220.4,2023-08-07 14:00:00
5248,870,159,5,1502.49,2023-08-07 15:00:00
5249,729,271,4,803.81,2023-08-07 16:00:00
5250,387,269,9,604.69,2023-08-07 17:00:00
5251,710,462,7,1385.35,2023-08-07 18:00:00
5252,836,235,2,1121.31,2023-08-07 19:00:00
5253,589,19,3,521.42,2023-08-07 20:00:00
5254,536,376,2,1767.09,2023-08-07 21:00:00
5255,171,156,5,257.82,2023-08-07 22:00:00
5256,932,406,1,904.29,2023-08-07 23:00:00
5257,586,400,4,402.27,2023-08-08 00:00:00
5258,488,419,4,879.1,2023-08-08 01:00:00
5259,788,28,1,892.4,2023-08-08 02:00:00
5260,572,385,6,1292.41,2023-08-08 03:00:00
5261,335,64,5,970.08,2023-08-08 04:00:00
5262,852,273,3,1548.12,2023-08-08 05:00:00
5263,828,440,7,1007.85,2023-08-08 06:00:00
5264,27,98,7,1717.07,2023-08-08 07:00:00
5265,658,155,8,62.09,2023-08-08 08:00:00
5266,810,120,1,907.34,2023-08-08 09:00:00
5267,566,81,3,1438.39,2023-08-08 10:00:00
5268,455,4,5,946.02,2023-08-08 11:00:00
5269,169,148,9,948.39,2023-08-08 12:00:00
5270,295,292,1,79.75,2023-08-08 13:00:00
5271,416,34,6,588.12,2023-08-08 14:00:00
5272,734,478,8,1297.05,2023-08-08 15:00:00
5273,746,185,8,584.41,2023-08-08 16:00:00
5274,353,199,1,240.46,2023-08-08 17:00:00
5275,692,416,7,972.08,2023-08-08 18:00:00
5276,222,384,2,434.35,2023-08-08 19:00:00
5277,212,380,5,378.01,2023-08-08 20:00:00
5278,597,267,2,817.47,2023-08-08 21:00:00
5279,394,80,5,1085.32,2023-08-08 22:00:00
5280,360,431,1,467.77,2023-08-08 23:00:00
5281,588,412,2,706.12,2023-08-09 00:00:00
5282,482,469,3,1930.04,2023-08-09 01:00:00
5283,924,236,5,14.99,2023-08-09 02:00:00
5284,424,277,8,1751.35,2023-08-09 03:00:00
5285,841,383,5,772.56,2023-08-09 04:00:00
5286,735,417,4,1053.51,2023-08-09 05:00:00
5287,819,443,5,1519.06,2023-08-09 06:00:00
5288,982,16,2,120.09,2023-08-09 07:00:00
5289,208,266,2,1251.21,2023-08-09 08:00:00
5290,204,218,9,1927.32,2023-08-09 09:00:00
5291,171,94,4,1134.79,2023-08-09 10:00:00
5292,166,150,7,1501.27,2023-08-09 11:00:00
5293,148,188,3,579.8,2023-08-09 12:00:00
5294,857,305,1,457.35,2023-08-09 13:00:00
5295,698,309,6,1660.83,2023-08-09 14:00:00
5296,429,143,9,1541.6,2023-08-09 15:00:00
5297,577,380,7,1213.9,2023-08-09 16:00:00
5298,240,302,9,358.74,2023-08-09 17:00:00
5299,798,200,3,93.67,2023-08-09 18:00:00
5300,729,423,8,781.39,2023-08-09 19:00:00
5301,777,246,1,628.98,2023-08-09 20:00:00
5302,744,34,3,1004.64,2023-08-09 21:00:00
5303,838,388,6,578.72,2023-08-09 22:00:00
5304,763,164,6,247.16,2023-08-09 23:00:00
5305,329,20,4,831.03,2023-08-10 00:00:00
5306,239,93,6,877.11,2023-08-10 01:00:00
5307,622,163,3,1940.26,2023-08-10 02:00:00
5308,719,432,2,537.1,2023-08-10 03:00:00
5309,873,361,7,191.76,2023-08-10 04:00:00
5310,949,353,9,309.65,2023-08-10 05:00:00
5311,630,314,3,1463.33,2023-08-10 06:00:00
5312,46,243,9,1202.95,2023-08-10 07:00:00
5313,181,23,7,1530.12,2023-08-10 08:00:00
5314,567,115,7,1461.59,2023-08-10 09:00:00
5315,754,104,7,1303.84,2023-08-10 10:00:00
5316,315,229,4,1909.34,2023-08-10 11:00:00
5317,243,405,8,1792.01,2023-08-10 12:00:00
5318,778,10,9,1543.81,2023-08-10 13:00:00
5319,681,64,1,972.88,2023-08-10 14:00:00
5320,79,290,3,886.3,2023-08-10 15:00:00
5321,656,92,6,1079.4,2023-08-10 16:00:00
5322,919,187,6,982.49,2023-08-10 17:00:00
5323,743,436,4,762.78,2023-08-10 18:00:00
5324,907,423,8,462.77,2023-08-10 19:00:00
5325,605,446,9,1676.39,2023-08-10 20:00:00
5326,326,58,8,180.96,2023-08-10 21:00:00
5327,83,49,4,620.86,2023-08-10 22:00:00
5328,344,405,6,1434.21,2023-08-10 23:00:00
5329,29,467,1,1345.6,2023-08-11 00:00:00
5330,698,247,1,1246.53,2023-08-11 01:00:00
5331,442,219,3,1571.5,2023-08-11 02:00:00
5332,25,114,8,457.27,2023-08-11 03:00:00
5333,497,16,3,675.66,2023-08-11 04:00:00
5334,432,248,1,347.84,2023-08-11 05:00:00
5335,930,92,6,1647.98,2023-08-11 06:00:00
5336,909,405,4,1716.28,2023-08-11 07:00:00
5337,567,172,6,146.21,2023-08-11 08:00:00
5338,61,486,7,797.22,2023-08-11 09:00:00
5339,365,480,4,1284.95,2023-08-11 10:00:00
5340,268,34,1,463.85,2023-08-11 11:00:00
5341,675,200,1,623.65,2023-08-11 12:00:00
5342,433,486,8,1059.25,2023-08-11 13:00:00
5343,447,137,1,512.94,2023-08-11 14:00:00
5344,603,198,4,1290.28,2023-08-11 15:00:00
5345,373,456,7,878.56,2023-08-11 16:00:00
5346,374,366,7,1286.12,2023-08-11 17:00:00
5347,984,346,1,21.12,2023-08-11 18:00:00
5348,855,451,3,469.2,2023-08-11 19:00:00
5349,787,302,9,1189.14,2023-08-11 20:00:00
5350,951,390,1,738.8,2023-08-11 21:00:00
5351,4,337,4,633.46,2023-08-11 22:00:00
5352,930,14,9,521.12,2023-08-11 23:00:00
5353,103,478,1,471.97,2023-08-12 00:00:00
5354,589,448,8,1246.46,2023-08-12 01:00:00
5355,415,219,7,59.06,2023-08-12 02:00:00
5356,162,373,1,1347.7,2023-08-12 03:00:00
5357,7,499,9,1577.1,2023-08-12 04:00:00
5358,946,396,1,1388.04,2023-08-12 05:00:00
5359,649,81,5,798.79,2023-08-12 06:00:00
5360,345,227,4,175.0,2023-08-12 07:00:00
5361,420,218,9,753.72,2023-08-12 08:00:00
5362,642,405,3,1158.97,2023-08-12 09:00:00
5363,42,17,8,680.4,2023-08-12 10:00:00
5364,763,354,4,1615.24,2023-08-12 11:00:00
5365,651,298,4,450.69,2023-08-12 12:00:00
5366,720,5,3,953.58,2023-08-12 13:00:00
5367,142,449,7,1315.0,2023-08-12 14:00:00
5368,520,135,2,1352.81,2023-08-12 15:00:00
5369,590,131,2,1998.69,2023-08-12 16:00:00
5370,214,325,4,835.13,2023-08-12 17:00:00
5371,701,344,3,265.36,2023-08-12 18:00:00
5372,890,460,3,626.53,2023-08-12 19:00:00
5373,167,333,6,1563.71,2023-08-12 20:00:00
5374,579,25,8,1017.03,2023-08-12 21:00:00
5375,938,133,5,478.52,2023-08-12 22:00:00
5376,384,264,8,326.85,2023-08-12 23:00:00
5377,385,119,7,1371.46,2023-08-13 00:00:00
5378,109,33,9,316.2,2023-08-13 01:00:00
5379,277,79,5,562.47,2023-08-13 02:00:00
5380,778,243,5,1777.28,2023-08-13 03:00:00
5381,803,98,6,23.25,2023-08-13 04:00:00
5382,745,231,3,1863.68,2023-08-13 05:00:00
5383,392,106,7,1940.94,2023-08-13 06:00:00
5384,743,477,8,81.31,2023-08-13 07:00:00
5385,837,112,4,1131.48,2023-08-13 08:00:00
5386,236,36,4,1664.75,2023-08-13 09:00:00
5387,178,107,4,1557.33,2023-08-13 10:00:00
5388,160,445,5,721.09,2023-08-13 11:00:00
5389,609,16,9,1213.69,2023-08-13 12:00:00
5390,483,196,3,31.33,2023-08-13 13:00:00
5391,16,496,8,1265.68,2023-08-13 14:00:00
5392,895,202,5,1494.36,2023-08-13 15:00:00
5393,567,195,2,1880.22,2023-08-13 16:00:00
5394,97,313,7,468.97,2023-08-13 17:00:00
5395,207,107,7,1306.24,2023-08-13 18:00:00
5396,861,21,7,671.37,2023-08-13 19:00:00
5397,861,159,6,358.25,2023-08-13 20:00:00
5398,256,222,7,364.91,2023-08-13 21:00:00
5399,621,115,9,765.47,2023-08-13 22:00:00
5400,119,258,1,1133.17,2023-08-13 23:00:00
5401,493,272,3,418.24,2023-08-14 00:00:00
5402,90,106,4,196.37,2023-08-14 01:00:00
5403,130,112,4,1421.23,2023-08-14 02:00:00
5404,788,256,4,11.79,2023-08-14 03:00:00
5405,415,408,1,1444.88,2023-08-14 04:00:00
5406,928,297,2,1107.68,2023-08-14 05:00:00
5407,861,359,6,1798.9,2023-08-14 06:00:00
5408,733,181,1,113.98,2023-08-14 07:00:00
5409,776,185,1,1963.48,2023-08-14 08:00:00
5410,472,93,5,1646.64,2023-08-14 09:00:00
5411,657,480,8,1433.37,2023-08-14 10:00:00
5412,276,296,2,1208.85,2023-08-14 11:00:00
5413,569,293,4,1494.86,2023-08-14 12:00:00
5414,838,275,3,1452.06,2023-08-14 13:00:00
5415,944,258,6,178.74,2023-08-14 14:00:00
5416,348,308,3,896.23,2023-08-14 15:00:00
5417,494,349,3,87.08,2023-08-14 16:00:00
5418,36,215,1,1155.12,2023-08-14 17:00:00
5419,103,378,9,557.67,2023-08-14 18:00:00
5420,418,137,2,257.25,2023-08-14 19:00:00
5421,785,11,1,1250.82,2023-08-14 20:00:00
5422,985,374,5,1823.33,2023-08-14 21:00:00
5423,604,73,1,399.66,2023-08-14 22:00:00
5424,675,90,4,1559.12,2023-08-14 23:00:00
5425,608,206,6,1041.17,2023-08-15 00:00:00
